email_id,sender_domain,timestamp,Type,Area,Sub Area,Child Sub Area,email_body
email_494,client.com,10/12/21 21:53,Service Request,Credit Cards,Card limit enhancement,I want to increase my card limit,"Subject: Service Request: Help with Card limit enhancement – I want to increase my card limit (Credit Cards)

This is regarding my service request for Card limit enhancement (Credit Cards).
It started a few days ago and hasn't been resolved.
Need this fixed now.
Not sure what else you need.


Thanks"
email_288,business.org,8/15/21 23:49,Complaint,Credit Cards,Getting error DEBIT TIMEOUT while doing Transaction,Getting error DEBIT TIMEOUT while doing Transaction,"Subject: Complaint: Getting error DEBIT TIMEOUT while doing Transaction – Getting error DEBIT TIMEOUT while doing Transaction

Hello,

I'm raising a complaint about Getting error DEBIT TIMEOUT while doing Transaction in Credit Cards (specifically: Getting error DEBIT TIMEOUT while doing Transaction).
It started a few days ago and hasn't been resolved.
I already shared some details before.


— Sent from my phone"
email_964,anothercorp.net,6/21/21 2:19,Query,NRI Customers,Addition/Deletion of Nominee Details,N/A,"Subject: Follow-up on query — Addition/Deletion of Nominee Details

I'm reaching out about Addition/Deletion of Nominee Details under NRI Customers.
I tried the usual steps but the problem persists.
I don't have the docs handy.


Cheers"
email_409,client.com,7/24/21 22:38,Service request,CASA,Account Transfer Request,BSBDA/BSBDS to SBGEN,"Subject: Issue with Account Transfer Request – BSBDA/BSBDS to SBGEN (Service request)

I'm following up on Account Transfer Request (specifically: BSBDA/BSBDS to SBGEN).
I got an error and couldn't complete what I was doing.


Thanks"
email_596,business.org,9/16/21 10:52,Service request,CASA,Account Transfer Request,BSBDA/BSBDS to SBGEN,"Subject: Question about Account Transfer Request – BSBDA/BSBDS to SBGEN in CASA

To whom it may concern,

I need help with Account Transfer Request in CASA (specifically: BSBDA/BSBDS to SBGEN).
It started a few days ago and hasn't been resolved.


Cheers"
email_23,anothercorp.net,11/4/21 7:51,Complaint,NRI Customers,Mobile Banking,OTP not received for Vyom registration,"Subject: Complaint: Mobile Banking – OTP not received for Vyom registration

Hello,

I'm following up on Mobile Banking (specifically: OTP not received for Vyom registration).
I got an error and couldn't complete what I was doing.


Cheers"
email_12,anothercorp.net,3/31/21 18:16,Complaint,UPI,Set/Reset of UPI PIN,N/A,"Subject: Complaint: Help with Set/Reset of UPI PIN (UPI)

Hi there,

This is regarding my complaint for Set/Reset of UPI PIN (UPI).
I tried the usual steps but the problem persists.
I already shared some details before.


— Sent from my phone"
email_762,anothercorp.net,12/8/21 9:56,Complaint,KV fee related,Txn failed,N/A,"Subject: Issue with Txn failed (Complaint)

Hey,

I'm reaching out about Txn failed under KV fee related.
I was told this would be fixed, but I haven't heard back.
Let me know if you need anything else.


Regards"
email_150,anothercorp.net,7/4/21 5:58,Service Request,Credit Cards,Card limit enhancement,I want to increase my card limit (Staff),"Subject: Follow-up on service request — Card limit enhancement – I want to increase my card limit (Staff)

Hi team,

I'm following up on Card limit enhancement (specifically: I want to increase my card limit (Staff)).
I was told this would be fixed, but I haven't heard back.


— Sent from my phone"
email_887,client.com,3/9/21 14:37,Complaint,Credit Cards,Transaction declined,Domestic,"Subject: Need assistance: Transaction declined – Domestic

Hello,

I'm following up on Transaction declined (specifically: Domestic).
I got an error and couldn't complete what I was doing.
This is urgent.


Thanks"
email_5,anothercorp.net,12/3/21 4:27,Complaint,Credit Cards,Account Debited Cash Not Dispensed,Our Bank ATM,"Subject: Need assistance: Account Debited Cash Not Dispensed – Our Bank ATM

To whom it may concern,

I'm following up on Account Debited Cash Not Dispensed (specifically: Our Bank ATM).
I got an error and couldn't complete what I was doing.
ASAP please.


— Sent from my phone"
email_337,client.com,10/10/21 23:31,Complaint,Credit Cards,Payment not shown in Stmt/AC,Mode of Payment (Cash),"Subject: Follow-up on complaint — Payment not shown in Stmt/AC – Mode of Payment (Cash)

Hey,

I need help with Payment not shown in Stmt/AC in Credit Cards (specifically: Mode of Payment (Cash)).
I don't have the exact date/time right now.
Need this fixed now.
I don't have the docs handy.


Cheers"
email_399,client.com,3/30/21 2:25,Query,NRI Customers,Fixed Deposit Closure,N/A,"Subject: Query: Help with Fixed Deposit Closure (NRI Customers)

Hello,

This is regarding my query for Fixed Deposit Closure (NRI Customers).
Can you clarify the process and timelines?
Not sure what else you need.


Sincerely"
email_12,anothercorp.net,3/31/21 18:16,Complaint,UPI,Set/Reset of UPI PIN,N/A,"Subject: Complaint: Help with Set/Reset of UPI PIN (UPI)

Hi there,

This is regarding my complaint for Set/Reset of UPI PIN (UPI).
I tried the usual steps but the problem persists.
I already shared some details before.


— Sent from my phone"
email_619,client.com,12/4/21 7:41,Complaint,Credit Cards,Getting error DEBIT TIMEOUT while doing Transaction,Getting error DEBIT TIMEOUT while doing Transaction,"Subject: Need assistance: Getting error DEBIT TIMEOUT while doing Transaction – Getting error DEBIT TIMEOUT while doing Transaction

Hello,

This is regarding my complaint for Getting error DEBIT TIMEOUT while doing Transaction (Credit Cards).
I got an error and couldn't complete what I was doing.
Need this fixed now.
Not sure what else you need.


— Sent from my phone"
email_408,anothercorp.net,1/23/21 3:05,Service request,CASA,Signature update,Current Account,"Subject: Issue with Signature update – Current Account (Service request)

Hello,

This is regarding my service request for Signature update (CASA).
I don't have the exact date/time right now.


Best"
email_440,anothercorp.net,6/8/21 0:50,Query,NRI Customers,Addition/Deletion of Nominee Details,N/A,"Subject: Issue with Addition/Deletion of Nominee Details (Query)

I'm reaching out about Addition/Deletion of Nominee Details under NRI Customers.
It started a few days ago and hasn't been resolved.


Sincerely"
email_66,anothercorp.net,12/4/21 20:41,Service Request,Credit Cards,Others,N/A,"Subject: Question about Others in Credit Cards

To whom it may concern,

I need help with Others in Credit Cards.
I don't have the exact date/time right now.
ASAP please.
I already shared some details before.


— Sent from my phone"
email_985,business.org,3/18/21 21:12,Query,NRI Customers,Chequebook Issuance,N/A,"Subject: Issue with Chequebook Issuance (Query)

To whom it may concern,

I'm reaching out about Chequebook Issuance under NRI Customers.
I was told this would be fixed, but I haven't heard back.
I don't have the docs handy.


Best"
email_740,anothercorp.net,1/9/21 10:42,Service Request,Credit Cards,Add-on card,Request to add-on card to my wife/children/parents,"Subject: Question about Add-on card – Request to add-on card to my wife/children/parents in Credit Cards

Hello,

I need help with Add-on card in Credit Cards (specifically: Request to add-on card to my wife/children/parents).
Please process this request and let me know what you need from me.
Please sort this today.
I don't have the docs handy.


Sincerely"
email_463,business.org,8/20/21 23:32,Service Request,NRI Customers,TDS certificate Request,N/A,"Subject: Issue with TDS certificate Request (Service Request)

Hi team,

This is regarding my service request for TDS certificate Request (NRI Customers).
I got an error and couldn't complete what I was doing.


Regards"
email_488,anothercorp.net,6/28/21 16:02,Complaint,Credit Cards,Account Debited but not credited in Merchant/Beneficiary Account,N/A,"Subject: Need assistance: Account Debited but not credited in Merchant/Beneficiary Account

Hi there,

This is regarding my complaint for Account Debited but not credited in Merchant/Beneficiary Account (Credit Cards).
It started a few days ago and hasn't been resolved.
I don't have the docs handy.


Best"
email_714,anothercorp.net,5/19/21 8:30,Complaint,Challan Payment,Online,Payment failed,"Subject: Complaint: Help with Online – Payment failed (Challan Payment)

Hello,

I need help with Online in Challan Payment (specifically: Payment failed).
I got an error and couldn't complete what I was doing.
ASAP please.
Let me know if you need anything else.


Best"
email_193,business.org,7/11/21 22:14,Complaint,Credit Cards,Statements not received in mail,Statements not received in mail,"Subject: Question about Statements not received in mail – Statements not received in mail in Credit Cards

I need help with Statements not received in mail in Credit Cards (specifically: Statements not received in mail).
It started a few days ago and hasn't been resolved.
ASAP please.
I already shared some details before.


Sincerely"
email_151,client.com,6/7/21 6:22,Complaint,KV fee related,Amount debited but Txn not successful,N/A,"Subject: Question about Amount debited but Txn not successful in KV fee related

To whom it may concern,

I'm following up on Amount debited but Txn not successful.
I tried the usual steps but the problem persists.
Need this fixed now.


— Sent from my phone"
email_985,business.org,3/18/21 21:12,Query,NRI Customers,Chequebook Issuance,N/A,"Subject: Issue with Chequebook Issuance (Query)

To whom it may concern,

I'm reaching out about Chequebook Issuance under NRI Customers.
I was told this would be fixed, but I haven't heard back.
I don't have the docs handy.


Best"
email_449,client.com,1/19/21 16:56,Complaint,Union Voice Assistant (UVA),Fund Transfer,Transaction Not Initiated by Me (Disable Skill),"Subject: Question about Fund Transfer – Transaction Not Initiated by Me (Disable Skill) in Union Voice Assistant (UVA)

Hey,

This is regarding my complaint for Fund Transfer (Union Voice Assistant (UVA)).
I don't have the exact date/time right now.
I don't have the docs handy.


Sincerely"
email_321,client.com,7/20/21 15:04,Complaint,Challan Payment,Offline,Not accepted by Branch,"Subject: Issue with Offline – Not accepted by Branch (Complaint)

I'm reaching out about Offline under Challan Payment (specifically: Not accepted by Branch).
It started a few days ago and hasn't been resolved.
This is urgent.
I already shared some details before.


Sincerely"
email_663,client.com,10/2/21 8:34,Service Request,Credit Cards,Card not Received - Applied through STP,N/A,"Subject: Service Request: Help with Card not Received - Applied through STP (Credit Cards)

This is regarding my service request for Card not Received - Applied through STP (Credit Cards).
I was told this would be fixed, but I haven't heard back.
Please sort this today.


Regards"
email_221,business.org,12/17/21 22:56,Service Request,CASA,BSBDA/BSBDS to SBGEN Account Conversion,N/A,"Subject: Question about BSBDA/BSBDS to SBGEN Account Conversion in CASA

To whom it may concern,

I'm reaching out about BSBDA/BSBDS to SBGEN Account Conversion under CASA.
I got an error and couldn't complete what I was doing.
I don't have the docs handy.


Best"
email_789,client.com,5/6/21 11:50,Service request,CASA,Addition/Deletion of account holders,Saving Account,"Subject: Service request: Help with Addition/Deletion of account holders – Saving Account (CASA)

Hi team,

I need help with Addition/Deletion of account holders in CASA (specifically: Saving Account).
I don't have the exact date/time right now.


— Sent from my phone"
email_274,business.org,9/18/21 8:08,Service Request,Credit Cards,Apply for Credit Cards,Through STP - Issues faced,"Subject: Question about Apply for Credit Cards – Through STP - Issues faced in Credit Cards

Hey,

This is regarding my service request for Apply for Credit Cards (Credit Cards).
I was told this would be fixed, but I haven't heard back.


Best"
email_834,anothercorp.net,4/22/21 3:07,Service request,CASA,Signature update,Current Account,"Subject: Issue with Signature update – Current Account (Service request)

Hey,

I'm following up on Signature update (specifically: Current Account).
I got an error and couldn't complete what I was doing.
I don't have the docs handy.


Best"
